pair_gender,pair_race,FA_gender,LA_gender,FA_race,LA_race,JIF,year,num_citations,log_num_citations,citation_rate,log_citation_rate,WC,num_cited_refs,WC_1st,Country,global_north,article_id
MW,WW,M,W,W,W,2,2011,6,1.791759469228055,0.4615384615384616,-0.7731898882334817,Multidisciplinary Sciences,34,Multidisciplinary Sciences,usa,1,13210
WW,WW,W,W,W,W,1,2011,9,2.1972245773362196,0.6923076923076923,-0.3677247801253174,Biology; Mathematical & Computational Biology,25,Biology,united kingdom (great britain),1,45224
MM,WW,M,M,W,W,1,2011,5,1.6094379124341005,0.38461538461538464,-0.9555114450274363,Biology; Mathematical & Computational Biology,27,Biology,united kingdom (great britain),1,14872
MM,WW,M,M,W,W,3,2011,4,1.3862943611198906,0.3076923076923077,-1.1786549963416462,Multidisciplinary Sciences,40,Multidisciplinary Sciences,united kingdom (great britain),1,2340
WW,NN,W,W,N,N,4,2011,10,2.302585092994046,0.7692307692307693,-0.262364264467491,"Computer Science, Interdisciplinary Applications; Computer Science, Software Engineering; Mathematics, Applied",27,"Computer Science, Interdisciplinary Applications",peoples r china,0,10508
WM,WW,W,M,W,W,5,2011,5,1.6094379124341005,0.38461538461538464,-0.9555114450274363,Microbiology; Parasitology; Virology,31,Microbiology,united kingdom (great britain),1,117742
MM,WW,M,M,W,W,5,2011,23,3.1354942159291497,1.7692307692307692,0.5705448584676129,Biology,59,Biology,united kingdom (great britain),1,4634
WM,WW,W,M,W,W,5,2011,8,2.0794415416798357,0.6153846153846154,-0.4855078157817008,Immunology; Infectious Diseases; Microbiology,29,Immunology,canada,1,4635
MM,WW,M,M,W,W,3,2011,5,1.6094379124341005,0.38461538461538464,-0.9555114450274363,Infectious Diseases; Parasitology; Tropical Medicine,123,Infectious Diseases,usa,1,76368
MM,NN,M,M,N,N,2,2011,4,1.3862943611198906,0.3076923076923077,-1.1786549963416462,Anthropology; Sociology,39,Anthropology,spain,1,14331
MM,WW,M,M,W,W,7,2011,8,2.0794415416798357,0.6153846153846154,-0.4855078157817008,Immunology; Infectious Diseases,34,Immunology,united kingdom (great britain),1,70426
MW,WW,M,W,W,W,3,2011,8,2.0794415416798357,0.6153846153846154,-0.4855078157817008,Ecology; Zoology,178,Ecology,usa,1,73359
MM,WW,M,M,W,W,3,2011,13,2.5649493574615367,1,0,Ecology; Zoology,61,Ecology,australia,1,6084
MW,NN,M,W,N,N,1,2011,5,1.6094379124341005,0.38461538461538464,-0.9555114450274363,Biology; Mathematical & Computational Biology,23,Biology,peoples r china,0,10495
MM,WW,M,M,W,W,3,2011,12,2.4849066497880004,0.9230769230769232,-0.08004270767353637,Infectious Diseases,89,Infectious Diseases,switzerland,1,3899
WM,WW,W,M,W,W,3,2011,8,2.0794415416798357,0.6153846153846154,-0.4855078157817008,Genetics & Heredity,31,Genetics & Heredity,usa,1,49879
MM,WW,M,M,W,W,2,2011,2,0.6931471805599453,0.15384615384615383,-1.8718021769015911,Multidisciplinary Sciences,75,Multidisciplinary Sciences,united kingdom (great britain),1,43907
MM,WW,M,M,W,W,1,2011,8,2.0794415416798357,0.6153846153846154,-0.4855078157817008,Mathematical & Computational Biology; Statistics & Probability,29,Mathematical & Computational Biology,usa,1,4190
MM,WW,M,M,W,W,16,2011,22,3.091042453358316,1.6923076923076923,0.5260930958967791,Ecology; Evolutionary Biology; Genetics & Heredity,70,Ecology,usa,1,8947
MM,WW,M,M,W,W,9,2011,22,3.091042453358316,1.6923076923076923,0.5260930958967791,Multidisciplinary Sciences,37,Multidisciplinary Sciences,usa,1,2863
WM,WW,W,M,W,W,2,2011,6,1.791759469228055,0.4615384615384616,-0.7731898882334817,Zoology,41,Zoology,united kingdom (great britain),1,122636
MM,WW,M,M,W,W,3,2011,4,1.3862943611198906,0.3076923076923077,-1.1786549963416462,Virology,36,Virology,usa,1,3892
MM,WW,M,M,W,W,1,2011,13,2.5649493574615367,1,0,"Physics, Condensed Matter",52,"Physics, Condensed Matter",slovenia,1,17502
MM,NN,M,M,N,N,2,2011,5,1.6094379124341005,0.38461538461538464,-0.9555114450274363,Mathematical & Computational Biology,17,Mathematical & Computational Biology,peoples r china,0,14335
WW,WW,W,W,W,W,5,2011,7,1.9459101490553132,0.5384615384615384,-0.6190392084062235,"Public, Environmental & Occupational Health",36,"Public, Environmental & Occupational Health",canada,1,3886
MM,NW,M,M,N,W,3,2011,5,1.6094379124341005,0.38461538461538464,-0.9555114450274363,Infectious Diseases; Parasitology; Tropical Medicine,53,Infectious Diseases,netherlands,1,8946
MM,WW,M,M,W,W,2,2011,9,2.1972245773362196,0.6923076923076923,-0.3677247801253174,"Mechanics; Physics, Mathematical",32,Mechanics,united kingdom (great britain),1,34175
MW,WW,M,W,W,W,3,2011,5,1.6094379124341005,0.38461538461538464,-0.9555114450274363,Parasitology; Tropical Medicine,23,Parasitology,united kingdom (great britain),1,70453
WM,WW,W,M,W,W,5,2011,8,2.0794415416798357,0.6153846153846154,-0.4855078157817008,Biodiversity Conservation; Ecology,47,Biodiversity Conservation,usa,1,108888
MM,WW,M,M,W,W,2,2011,5,1.6094379124341005,0.38461538461538464,-0.9555114450274363,Microbiology; Veterinary Sciences,60,Microbiology,new zealand,1,41991
MM,WW,M,M,W,W,2,2010,11,2.3978952727983707,0.7857142857142857,-0.2411620568168881,Fisheries; Marine & Freshwater Biology,111,Fisheries,usa,1,12220
MM,NN,M,M,N,N,2,2011,5,1.6094379124341005,0.38461538461538464,-0.9555114450274363,Parasitology; Tropical Medicine,200,Parasitology,argentina,0,47900
WM,WW,W,M,W,W,2,2011,9,2.1972245773362196,0.6923076923076923,-0.3677247801253174,Ecology,72,Ecology,belgium,1,68154
MM,WW,M,M,W,W,8,2011,10,2.302585092994046,0.7692307692307693,-0.262364264467491,"Physics, Multidisciplinary",33,"Physics, Multidisciplinary",germany,1,23851
MM,WW,M,M,W,W,16,2011,7,1.9459101490553132,0.5384615384615384,-0.6190392084062235,Ecology; Evolutionary Biology; Genetics & Heredity,55,Ecology,united kingdom (great britain),1,77518
MM,WW,M,M,W,W,44,2011,6,1.791759469228055,0.4615384615384616,-0.7731898882334817,Multidisciplinary Sciences,73,Multidisciplinary Sciences,usa,1,77489
MM,WW,M,M,W,W,7,2011,6,1.791759469228055,0.4615384615384616,-0.7731898882334817,Ecology,100,Ecology,germany,1,74123
MW,WW,M,W,W,W,1,2011,5,1.6094379124341005,0.38461538461538464,-0.9555114450274363,"Physics, Multidisciplinary",23,"Physics, Multidisciplinary",usa,1,70803
WM,WW,W,M,W,W,1,2011,11,2.3978952727983707,0.8461538461538461,-0.1670540846631662,Ecology,46,Ecology,usa,1,4186
MM,NN,M,M,N,N,35,2011,22,3.091042453358316,1.6923076923076923,0.5260930958967791,"Physics, Condensed Matter",599,"Physics, Condensed Matter",brazil,0,11442
WM,WW,W,M,W,W,3,2011,11,2.3978952727983707,0.8461538461538461,-0.1670540846631662,Multidisciplinary Sciences,30,Multidisciplinary Sciences,australia,1,2636
WM,WW,W,M,W,W,8,2011,8,2.0794415416798357,0.6153846153846154,-0.4855078157817008,"Physics, Multidisciplinary",20,"Physics, Multidisciplinary",germany,1,18709
MM,WW,M,M,W,W,2,2011,11,2.3978952727983707,0.8461538461538461,-0.1670540846631662,Veterinary Sciences,30,Veterinary Sciences,united kingdom (great britain),1,43456
MM,WW,M,M,W,W,4,2011,35,3.5553480614894135,2.6923076923076925,0.990398704027877,Infectious Diseases,50,Infectious Diseases,usa,1,6092
MM,NW,M,M,N,W,3,2011,5,1.6094379124341005,0.38461538461538464,-0.9555114450274363,Infectious Diseases,54,Infectious Diseases,usa,1,4622
WM,WW,W,M,W,W,1,2011,7,1.9459101490553132,0.5384615384615384,-0.6190392084062235,"Public, Environmental & Occupational Health; Tropical Medicine",48,"Public, Environmental & Occupational Health",usa,1,3260
MM,NW,M,M,N,W,1,2011,6,1.791759469228055,0.4615384615384616,-0.7731898882334817,Biology; Mathematical & Computational Biology,38,Biology,sweden,1,70212
MM,WW,M,M,W,W,96,2011,24,3.1780538303479458,1.8461538461538465,0.6131044728864089,"Medicine, General & Internal",35,"Medicine, General & Internal",usa,1,33943
MM,NN,M,M,N,N,4,2011,68,4.219507705176107,5.230769230769231,1.65455834771457,Infectious Diseases; Virology,66,Infectious Diseases,france,1,4182
MM,NN,M,M,N,N,13,2011,2,0.6931471805599453,0.15384615384615383,-1.8718021769015911,Biology; Biophysics,79,Biology,brazil,0,14873
WM,WW,W,M,W,W,2,2011,9,2.1972245773362196,0.6923076923076923,-0.3677247801253174,Multidisciplinary Sciences,49,Multidisciplinary Sciences,netherlands,1,2638
WW,WW,W,W,W,W,1,2011,5,1.6094379124341005,0.38461538461538464,-0.9555114450274363,Ecology; Zoology,57,Ecology,canada,1,15601
WM,WW,W,M,W,W,1,2011,5,1.6094379124341005,0.38461538461538464,-0.9555114450274363,Ecology; Zoology,48,Ecology,canada,1,112337
MM,NW,M,M,N,W,2,2011,7,1.9459101490553132,0.5384615384615384,-0.6190392084062235,"Medicine, Research & Experimental",77,"Medicine, Research & Experimental",peoples r china,0,4184
WW,WW,W,W,W,W,3,2011,5,1.6094379124341005,0.38461538461538464,-0.9555114450274363,"Public, Environmental & Occupational Health; Mathematics, Interdisciplinary Applications; Social Sciences, Mathematical Methods",91,"Public, Environmental & Occupational Health",usa,1,3872
MM,NW,M,M,N,W,3,2011,13,2.5649493574615367,1,0,Genetics & Heredity,29,Genetics & Heredity,usa,1,50024
WM,WW,W,M,W,W,98,2011,8,2.0794415416798357,0.6153846153846154,-0.4855078157817008,"Medicine, General & Internal",77,"Medicine, General & Internal",united kingdom (great britain),1,20265
MM,WN,M,M,W,N,2,2011,7,1.9459101490553132,0.5384615384615384,-0.6190392084062235,"Mathematics, Applied",30,"Mathematics, Applied",germany,1,97821
MM,WW,M,M,W,W,2,2011,10,2.302585092994046,0.7692307692307693,-0.262364264467491,Ecology,70,Ecology,canada,1,12176
MM,WW,M,M,W,W,6,2011,5,1.6094379124341005,0.38461538461538464,-0.9555114450274363,"Public, Environmental & Occupational Health",23,"Public, Environmental & Occupational Health",netherlands,1,49558
MM,WW,M,M,W,W,0,2011,12,2.4849066497880004,0.9230769230769232,-0.08004270767353637,Statistics & Probability,27,Statistics & Probability,usa,1,6546
MW,WW,M,W,W,W,2,2011,6,1.791759469228055,0.4615384615384616,-0.7731898882334817,Multidisciplinary Sciences,49,Multidisciplinary Sciences,usa,1,83218
WM,WW,W,M,W,W,2,2011,86,4.454347296253507,6.615384615384615,1.889397938791971,Multidisciplinary Sciences,24,Multidisciplinary Sciences,france,1,3873
WM,WW,W,M,W,W,2,2011,12,2.4849066497880004,0.9230769230769232,-0.08004270767353637,Multidisciplinary Sciences,13,Multidisciplinary Sciences,usa,1,19824
MM,WN,M,M,W,N,1,2011,4,1.3862943611198906,0.3076923076923077,-1.1786549963416462,"Mathematics, Applied",13,"Mathematics, Applied",brazil,0,40116
WM,WW,W,M,W,W,7,2011,86,4.454347296253507,6.615384615384615,1.889397938791971,"Medicine, General & Internal",43,"Medicine, General & Internal",france,1,3885
MW,WW,M,W,W,W,98,2011,7,1.9459101490553132,0.5384615384615384,-0.6190392084062235,"Medicine, General & Internal",36,"Medicine, General & Internal",australia,1,75614
MM,WW,M,M,W,W,50,2011,12,2.4849066497880004,0.9230769230769232,-0.08004270767353637,Multidisciplinary Sciences,30,Multidisciplinary Sciences,usa,1,86653
WM,WW,W,M,W,W,14,2011,9,2.1972245773362196,0.6923076923076923,-0.3677247801253174,Infectious Diseases,35,Infectious Diseases,united kingdom (great britain),1,71709
MM,WW,M,M,W,W,10,2011,17,2.833213344056216,1.3076923076923077,0.26826398659467937,"Medicine, General & Internal",31,"Medicine, General & Internal",sweden,1,19659
MM,NN,M,M,N,N,0,2011,5,1.6094379124341005,0.38461538461538464,-0.9555114450274363,Biology; Mathematical & Computational Biology,34,Biology,peoples r china,0,6545
MM,NN,M,M,N,N,2,2011,8,2.0794415416798357,0.6153846153846154,-0.4855078157817008,"Physics, Multidisciplinary",33,"Physics, Multidisciplinary",peoples r china,0,33133
MM,WW,M,M,W,W,2,2011,4,1.3862943611198906,0.3076923076923077,-1.1786549963416462,Multidisciplinary Sciences,25,Multidisciplinary Sciences,usa,1,4610
MM,WW,M,M,W,W,5,2011,7,1.9459101490553132,0.5384615384615384,-0.6190392084062235,Biodiversity Conservation; Ecology; Environmental Sciences,54,Biodiversity Conservation,australia,1,5478
MM,WW,M,M,W,W,2,2011,59,4.07753744390572,4.538461538461538,1.5125880864441827,"Physics, Fluids & Plasmas; Physics, Mathematical",21,"Physics, Fluids & Plasmas",usa,1,6543
WW,NN,W,W,N,N,2,2011,4,1.3862943611198906,0.3076923076923077,-1.1786549963416462,"Mathematics, Applied; Mechanics; Physics, Mathematical",39,"Mathematics, Applied",usa,1,101504
WM,WW,W,M,W,W,1,2011,14,2.6390573296152584,1.0769230769230769,0.074107972153721835,Veterinary Sciences,59,Veterinary Sciences,canada,1,6540
MM,NW,M,M,N,W,50,2011,7,1.9459101490553132,0.5384615384615384,-0.6190392084062235,Multidisciplinary Sciences,29,Multidisciplinary Sciences,united kingdom (great britain),1,49723
WW,WW,W,W,W,W,4,2011,10,2.302585092994046,0.7692307692307693,-0.262364264467491,"Immunology; Medicine, Research & Experimental",70,Immunology,united kingdom (great britain),1,22382
WW,WW,W,W,W,W,2,2011,26,3.258096538021482,2,0.6931471805599453,Zoology,91,Zoology,usa,1,37735
MM,NW,M,M,N,W,16,2011,40,3.688879454113936,3.076923076923077,1.1239300966523995,Biochemistry & Molecular Biology,62,Biochemistry & Molecular Biology,usa,1,49741
MM,WW,M,M,W,W,2,2011,3,1.0986122886681098,0.2307692307692308,-1.466337068793427,"Physics, Fluids & Plasmas; Physics, Mathematical",31,"Physics, Fluids & Plasmas",israel,1,22692
WM,WN,W,M,W,N,5,2011,13,2.5649493574615367,1,0,Microbiology; Parasitology; Virology,50,Microbiology,united kingdom (great britain),1,2637
WM,WW,W,M,W,W,5,2011,6,1.791759469228055,0.4615384615384616,-0.7731898882334817,Microbiology; Parasitology; Virology,73,Microbiology,australia,1,152241
MM,WW,M,M,W,W,5,2011,8,2.0794415416798357,0.6153846153846154,-0.4855078157817008,Microbiology; Parasitology; Virology,79,Microbiology,united kingdom (great britain),1,76952
MM,WW,M,M,W,W,5,2011,20,2.995732273553991,1.5384615384615383,0.43078291609245434,Immunology; Infectious Diseases; Microbiology,38,Immunology,united kingdom (great britain),1,6539
MM,NN,M,M,N,N,2,2011,6,1.791759469228055,0.4615384615384616,-0.7731898882334817,"Mathematics, Applied; Physics, Mathematical",28,"Mathematics, Applied",peoples r china,0,3003
MW,NN,M,W,N,N,4,2011,3,1.0986122886681098,0.2307692307692308,-1.466337068793427,"Computer Science, Information Systems; Geography; Geography, Physical; Information Science & Library Science",48,"Computer Science, Information Systems",usa,1,3002
MM,NW,M,M,N,W,2,2011,33,3.49650756146648,2.5384615384615383,0.9315582040049436,"Computer Science, Information Systems; Engineering, Electrical & Electronic",27,"Computer Science, Information Systems",usa,1,11401
MM,WW,M,M,W,W,12,2010,7,1.9459101490553132,0.5,-0.6931471805599453,Surgery,41,Surgery,canada,1,24910
MM,WW,M,M,W,W,16,2011,19,2.9444389791664403,1.4615384615384617,0.3794896217049037,Ecology; Evolutionary Biology; Genetics & Heredity,60,Ecology,united kingdom (great britain),1,39602
WM,WW,W,M,W,W,19,2011,5,1.6094379124341005,0.38461538461538464,-0.9555114450274363,Microbiology,166,Microbiology,usa,1,46274
MW,WW,M,W,W,W,4,2011,11,2.3978952727983707,0.8461538461538461,-0.1670540846631662,"Public, Environmental & Occupational Health; Medicine, General & Internal",25,"Public, Environmental & Occupational Health",usa,1,4608
MM,NN,M,M,N,N,1,2012,30,3.4011973816621555,2.5,0.9162907318741552,"Mathematics, Applied",17,"Mathematics, Applied",peoples r china,0,17139
MM,NN,M,M,N,N,2,2011,7,1.9459101490553132,0.5384615384615384,-0.6190392084062235,Multidisciplinary Sciences,38,Multidisciplinary Sciences,usa,1,2335
MM,WW,M,M,W,W,2,2011,7,1.9459101490553132,0.5384615384615384,-0.6190392084062235,Multidisciplinary Sciences,41,Multidisciplinary Sciences,netherlands,1,46220
WW,NN,W,W,N,N,2,2011,5,1.6094379124341005,0.38461538461538464,-0.9555114450274363,"Mathematics, Applied",17,"Mathematics, Applied",peoples r china,0,71663
MW,WW,M,W,W,W,7,2011,5,1.6094379124341005,0.38461538461538464,-0.9555114450274363,Ecology,101,Ecology,france,1,21810
MM,WW,M,M,W,W,11,2011,7,1.9459101490553132,0.5384615384615384,-0.6190392084062235,Business,55,Business,germany,1,40012
WM,WW,W,M,W,W,3,2011,5,1.6094379124341005,0.38461538461538464,-0.9555114450274363,Biology; Ecology; Evolutionary Biology,52,Biology,france,1,5475
MM,NN,M,M,N,N,2,2011,19,2.9444389791664403,1.4615384615384617,0.3794896217049037,"Physics, Fluids & Plasmas; Physics, Mathematical",61,"Physics, Fluids & Plasmas",spain,1,6083
WW,WW,W,W,W,W,3,2011,3,1.0986122886681098,0.2307692307692308,-1.466337068793427,Multidisciplinary Sciences,49,Multidisciplinary Sciences,usa,1,6082
MM,NW,M,M,N,W,3,2011,6,1.791759469228055,0.4615384615384616,-0.7731898882334817,Infectious Diseases; Parasitology; Tropical Medicine,53,Infectious Diseases,vietnam,0,29838
MM,WN,M,M,W,N,3,2011,6,1.791759469228055,0.4615384615384616,-0.7731898882334817,Infectious Diseases; Parasitology; Tropical Medicine,36,Infectious Diseases,usa,1,14867
MW,WW,M,W,W,W,3,2011,21,3.044522437723423,1.6153846153846154,0.4795730802618863,Biology; Ecology; Evolutionary Biology,35,Biology,usa,1,6081
MM,WW,M,M,W,W,5,2011,4,1.3862943611198906,0.3076923076923077,-1.1786549963416462,Biology,58,Biology,canada,1,37736
MW,WN,M,W,W,N,9,2011,33,3.49650756146648,2.5384615384615383,0.9315582040049436,Multidisciplinary Sciences,29,Multidisciplinary Sciences,united kingdom (great britain),1,3869
MM,WW,M,M,W,W,2,2011,24,3.1780538303479458,1.8461538461538465,0.6131044728864089,Biology; Mathematical & Computational Biology,41,Biology,denmark,1,2634
MM,WW,M,M,W,W,9,2011,14,2.6390573296152584,1.0769230769230769,0.074107972153721835,Multidisciplinary Sciences,33,Multidisciplinary Sciences,united kingdom (great britain),1,82233
MM,NN,M,M,N,N,7,2012,14,2.6390573296152584,1.1666666666666667,0.15415067982725836,"Computer Science, Hardware & Architecture; Computer Science, Information Systems; Computer Science, Software Engineering",35,"Computer Science, Hardware & Architecture",usa,1,11848
MM,WN,M,M,W,N,1,2011,14,2.6390573296152584,1.0769230769230769,0.074107972153721835,Mathematical & Computational Biology,26,Mathematical & Computational Biology,tanzania,0,3255
MW,WW,M,W,W,W,1,2011,20,2.995732273553991,1.5384615384615383,0.43078291609245434,Behavioral Sciences; Ecology; Zoology,59,Behavioral Sciences,united kingdom (great britain),1,2334
WM,WW,W,M,W,W,3,2012,28,3.332204510175204,2.3333333333333335,0.8472978603872037,Multidisciplinary Sciences,45,Multidisciplinary Sciences,usa,1,2856
MM,NN,M,M,N,N,3,2011,20,2.995732273553991,1.5384615384615383,0.43078291609245434,"Mathematics, Applied",25,"Mathematics, Applied",peoples r china,0,10468
MM,WW,M,M,W,W,9,2011,22,3.091042453358316,1.6923076923076923,0.5260930958967791,Multidisciplinary Sciences,27,Multidisciplinary Sciences,peoples r china,0,7544
MM,NN,M,M,N,N,3,2011,4,1.3862943611198906,0.3076923076923077,-1.1786549963416462,Health Care Sciences & Services; Medical Informatics,30,Health Care Sciences & Services,peoples r china,0,3859
WM,WW,W,M,W,W,31,2011,5,1.6094379124341005,0.38461538461538464,-0.9555114450274363,Genetics & Heredity,38,Genetics & Heredity,usa,1,60214
MM,WW,M,M,W,W,50,2011,11,2.3978952727983707,0.8461538461538461,-0.1670540846631662,Multidisciplinary Sciences,23,Multidisciplinary Sciences,usa,1,72211
WM,WW,W,M,W,W,3,2011,10,2.302585092994046,0.7692307692307693,-0.262364264467491,Infectious Diseases; Parasitology; Tropical Medicine,47,Infectious Diseases,germany,1,123819
